LABEL,NOSE,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE_OUTER,LEFT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_RIGHT,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_PINKY,RIGHT_PINKY,LEFT_INDEX,RIGHT_INDEX,LEFT_THUMB,RIGHT_THUMB,LEFT_HIP,RIGHT_HIP,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX,NOSE,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE_OUTER,LEFT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_RIGHT,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_PINKY,RIGHT_PINKY,LEFT_INDEX,RIGHT_INDEX,LEFT_THUMB,RIGHT_THUMB,LEFT_HIP,RIGHT_HIP,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX
Pull-Ups,0.4629838168621063,0.46949058771133423,0.4742489159107208,0.47879886627197266,0.45824265480041504,0.4543588161468506,0.4503091275691986,0.48469406366348267,0.44302916526794434,0.47034212946891785,0.4567517042160034,0.5380671620368958,0.40449094772338867,0.627189576625824,0.33865076303482056,0.6246384978294373,0.3371407985687256,0.6310392618179321,0.33515989780426025,0.6194109916687012,0.3481678068637848,0.6134331226348877,0.35164350271224976,0.5241860747337341,0.44818729162216187,0.5065619349479675,0.45228156447410583,0.4865328073501587,0.44510290026664734,0.4786783754825592,0.44306156039237976,0.4847148656845093,0.45070087909698486,0.23712672293186188,0.2353059947490692,0.2358906865119934,0.23663707077503204,0.2359866499900818,0.2370307594537735,0.23814420402050018,0.24621695280075073,0.2480602115392685,0.2441754937171936,0.24467240273952484,0.28714466094970703,0.2868531048297882,0.24157600104808807,0.22450722754001617,0.17013351619243622,0.15367498993873596,0.16055315732955933,0.14433905482292175,0.15912827849388123,0.14333614706993103,0.16242170333862305,0.14646729826927185,0.42003926634788513,0.42035117745399475,0.5188793540000916,0.5182744264602661,0.6110209822654724,0.6124362945556641,0.6184763312339783,0.6207598447799683,0.6499534249305725,0.6473439931869507
Pull-Ups,0.46278566122055054,0.4692860543727875,0.47418075799942017,0.4787992238998413,0.4576728641986847,0.45392516255378723,0.4499315917491913,0.48587584495544434,0.4424252212047577,0.47052136063575745,0.4567622244358063,0.5398199558258057,0.4046899378299713,0.6272249817848206,0.33865100145339966,0.6246868968009949,0.3372511565685272,0.6311457753181458,0.33516237139701843,0.620238184928894,0.348111629486084,0.6144459843635559,0.3516516089439392,0.5239952206611633,0.4462820291519165,0.5063793063163757,0.4500551223754883,0.4881507158279419,0.44509822130203247,0.48010173439979553,0.44271785020828247,0.4915849566459656,0.4556247591972351,0.23598426580429077,0.23452897369861603,0.235038623213768,0.23562628030776978,0.2353217899799347,0.23646529018878937,0.23766618967056274,0.2455739825963974,0.24793317914009094,0.24182258546352386,0.24305813014507294,0.285585880279541,0.28304657340049744,0.23981352150440216,0.22443701326847076,0.17013464868068695,0.1549071967601776,0.16012902557849884,0.1445482224225998,0.15911197662353516,0.14346440136432648,0.16249194741249084,0.14657196402549744,0.41899603605270386,0.418243408203125,0.5183159112930298,0.5164883136749268,0.611086905002594,0.6124464869499207,0.6196680068969727,0.6222619414329529,0.6483015418052673,0.6475430130958557
Pull-Ups,0.45785194635391235,0.46322938799858093,0.4685821533203125,0.473995178937912,0.450333833694458,0.4460555613040924,0.4417332112789154,0.48277685046195984,0.4351571500301361,0.4678637683391571,0.45266181230545044,0.5390340089797974,0.4043661952018738,0.6270115375518799,0.3384232819080353,0.6247067451477051,0.33740943670272827,0.6312152147293091,0.33515605330467224,0.620884358882904,0.34756091237068176,0.6151725053787231,0.351373553276062,0.5226145386695862,0.44536128640174866,0.5060850977897644,0.45075803995132446,0.4861948788166046,0.4451145827770233,0.4759399890899658,0.44209134578704834,0.49171921610832214,0.45582473278045654,0.23139256238937378,0.2305399626493454,0.23100592195987701,0.231459841132164,0.2316630631685257,0.23303437232971191,0.2345001995563507,0.24118280410766602,0.24593983590602875,0.23637700080871582,0.23810702562332153,0.28158608078956604,0.27979934215545654,0.23982763290405273,0.2244994044303894,0.17033500969409943,0.1563107967376709,0.16012272238731384,0.14555321633815765,0.15904253721237183,0.14414438605308533,0.16249674558639526,0.14718469977378845,0.41096237301826477,0.40884801745414734,0.5072646737098694,0.5060288310050964,0.5969519019126892,0.5963590145111084,0.6044644117355347,0.6041343808174133,0.6314905285835266,0.6350095868110657
Pull-Ups,0.45185109972953796,0.4573718011379242,0.46277859807014465,0.46835455298423767,0.44395148754119873,0.4396611750125885,0.43520647287368774,0.47892138361930847,0.4301539957523346,0.46274906396865845,0.4463910162448883,0.5372418165206909,0.4033612310886383,0.627020537853241,0.3334159255027771,0.6247052550315857,0.33719491958618164,0.6311718821525574,0.33511534333229065,0.6210686564445496,0.34717658162117004,0.6155243515968323,0.3508581817150116,0.5218231081962585,0.44523823261260986,0.5060160756111145,0.4585646688938141,0.4851466417312622,0.4487011730670929,0.47451964020729065,0.4432077407836914,0.491470068693161,0.4607853591442108,0.22286579012870789,0.22286896407604218,0.22342930734157562,0.22393126785755157,0.22392477095127106,0.22535042464733124,0.22690866887569427,0.23329703509807587,0.23900948464870453,0.2273128777742386,0.22894546389579773,0.2749481499195099,0.27415138483047485,0.24003104865550995,0.22439537942409515,0.17052119970321655,0.15627267956733704,0.16012808680534363,0.1455916315317154,0.15904192626476288,0.14418534934520721,0.16257138550281525,0.14718280732631683,0.4059537947177887,0.40341976284980774,0.5011041164398193,0.4973907470703125,0.5925005078315735,0.5879625082015991,0.6004215478897095,0.5952757596969604,0.6263065934181213,0.6254095435142517
Pull-Ups,0.45146214962005615,0.4572361409664154,0.4626959264278412,0.46828556060791016,0.4431074261665344,0.43844038248062134,0.43349695205688477,0.47854331135749817,0.4281552731990814,0.46264415979385376,0.44446611404418945,0.5358957052230835,0.4012279212474823,0.62794429063797,0.327808678150177,0.6253458857536316,0.3370599150657654,0.6311715245246887,0.335114449262619,0.6213732361793518,0.3469383716583252,0.616459846496582,0.3504239022731781,0.5229087471961975,0.44354474544525146,0.5127368569374084,0.4583495259284973,0.49086445569992065,0.44861575961112976,0.4752657413482666,0.4433499872684479,0.5107184648513794,0.46913114190101624,0.2145785242319107,0.21218259632587433,0.21266473829746246,0.2132122665643692,0.21272213757038116,0.2136729210615158,0.21481329202651978,0.2213009148836136,0.22391608357429504,0.2213253527879715,0.22234363853931427,0.26863256096839905,0.266785204410553,0.24001845717430115,0.2241036593914032,0.17080119252204895,0.15670686960220337,0.1601039469242096,0.1455920785665512,0.15903401374816895,0.1441836804151535,0.16268549859523773,0.14722253382205963,0.3966563940048218,0.39341193437576294,0.49181902408599854,0.4868846535682678,0.5840362310409546,0.5808335542678833,0.5978256464004517,0.5951896905899048,0.6146276593208313,0.617358922958374
Pull-Ups,0.4518519341945648,0.4574585556983948,0.46283799409866333,0.4682704210281372,0.4435679614543915,0.43888771533966064,0.433982789516449,0.47769656777381897,0.4277118146419525,0.4628860354423523,0.44486990571022034,0.5347492694854736,0.3997253179550171,0.6302482485771179,0.3229472041130066,0.625788152217865,0.3371414244174957,0.6319302320480347,0.335424542427063,0.6233769059181213,0.3469087779521942,0.6184724569320679,0.35031363368034363,0.5238748788833618,0.44359537959098816,0.5228816866874695,0.4577554762363434,0.5059429407119751,0.4497723877429962,0.4887681305408478,0.4457990527153015,0.512906551361084,0.4677349627017975,0.20577438175678253,0.20335151255130768,0.20396405458450317,0.20454762876033783,0.20371976494789124,0.20472727715969086,0.20595020055770874,0.21267403662204742,0.21559040248394012,0.2129092663526535,0.21334172785282135,0.26181143522262573,0.26023924350738525,0.2416321486234665,0.22427429258823395,0.17143955826759338,0.1571553498506546,0.1604078859090805,0.14558906853199005,0.15950986742973328,0.1441851407289505,0.16323508322238922,0.1473100632429123,0.38694286346435547,0.384686678647995,0.48678654432296753,0.4826895594596863,0.578434944152832,0.575459897518158,0.590079665184021,0.586892306804657,0.6112149357795715,0.6133393049240112
Pull-Ups,0.4514410197734833,0.45687201619148254,0.46191680431365967,0.46711528301239014,0.4436395466327667,0.43906813859939575,0.4342855215072632,0.4762583374977112,0.427745521068573,0.4619525074958801,0.44430121779441833,0.5321237444877625,0.39791950583457947,0.6299147605895996,0.3192352056503296,0.6257868409156799,0.3376181423664093,0.6320480704307556,0.3360552489757538,0.6242124438285828,0.3469078838825226,0.6192286610603333,0.3503246009349823,0.5227710008621216,0.4437866806983948,0.5271947383880615,0.459687203168869,0.519880473613739,0.45418277382850647,0.5114359855651855,0.4529925286769867,0.5241569876670837,0.4704676866531372,0.20083896815776825,0.19801242649555206,0.19852043688297272,0.19910025596618652,0.19845615327358246,0.19935792684555054,0.20040342211723328,0.20647110044956207,0.20906439423561096,0.20788957178592682,0.20823319256305695,0.25536900758743286,0.25356942415237427,0.24548079073429108,0.22498376667499542,0.17274866998195648,0.15842704474925995,0.16088272631168365,0.1457691341638565,0.1599069982767105,0.1445743590593338,0.16369184851646423,0.14845189452171326,0.3784893751144409,0.37679019570350647,0.4763318598270416,0.4761195778846741,0.5750385522842407,0.5671940445899963,0.5852877497673035,0.5766260027885437,0.6094265580177307,0.6049337387084961
Pull-Ups,0.4499512314796448,0.4552369713783264,0.4599205255508423,0.46494829654693604,0.44255638122558594,0.43827295303344727,0.4338042438030243,0.4740406274795532,0.4273585081100464,0.4601218104362488,0.44292357563972473,0.5299839377403259,0.3961434066295624,0.6298993825912476,0.3175651729106903,0.6257479190826416,0.3383289575576782,0.6322130560874939,0.33730530738830566,0.6251712441444397,0.3472602665424347,0.6199842095375061,0.3506341278553009,0.5221294164657593,0.44291454553604126,0.5275894999504089,0.4591030478477478,0.5166706442832947,0.45614174008369446,0.5060902833938599,0.45561227202415466,0.5264486074447632,0.47000473737716675,0.19408860802650452,0.1912832260131836,0.19176727533340454,0.19237105548381805,0.19160038232803345,0.19233913719654083,0.1931433379650116,0.1999703347682953,0.20199748873710632,0.20156627893447876,0.2020462155342102,0.2490389347076416,0.2459138184785843,0.24642419815063477,0.2257145792245865,0.17481686174869537,0.15918996930122375,0.16214565932750702,0.14587348699569702,0.16114042699337006,0.14472515881061554,0.16524198651313782,0.14903050661087036,0.36696377396583557,0.3658846318721771,0.46805670857429504,0.46642860770225525,0.5589850544929504,0.5571555495262146,0.569234311580658,0.5683485865592957,0.5937235951423645,0.595885694026947
Pull-Ups,0.44932374358177185,0.45509228110313416,0.459857702255249,0.464936763048172,0.44174766540527344,0.437343567609787,0.4328222870826721,0.47412246465682983,0.4268171489238739,0.4598519206047058,0.441893070936203,0.5301533937454224,0.3957967162132263,0.6287897825241089,0.3171458840370178,0.6294491291046143,0.3398962914943695,0.6339400410652161,0.3395715653896332,0.6274911761283875,0.34848475456237793,0.6232311725616455,0.3517632484436035,0.5224844813346863,0.44289490580558777,0.5320922136306763,0.4589303731918335,0.5156393647193909,0.4577760398387909,0.5039968490600586,0.45676031708717346,0.5397534966468811,0.4747425317764282,0.18980278074741364,0.18676647543907166,0.18706531822681427,0.18743588030338287,0.18751558661460876,0.18838763236999512,0.18929778039455414,0.1942826360464096,0.19766893982887268,0.1968238800764084,0.19789180159568787,0.2440519481897354,0.24055328965187073,0.24853253364562988,0.22736842930316925,0.178605854511261,0.16167442500591278,0.1641295850276947,0.1471584439277649,0.16292275488376617,0.1462746113538742,0.16733771562576294,0.1516268104314804,0.35929903388023376,0.3588099181652069,0.46016725897789,0.45788639783859253,0.5522797107696533,0.5545122027397156,0.5662517547607422,0.5677379369735718,0.5784236192703247,0.5852725505828857
Pull-Ups,0.4493817090988159,0.4552583396434784,0.4601721167564392,0.46529656648635864,0.4420107901096344,0.43768689036369324,0.43320292234420776,0.47482311725616455,0.42712438106536865,0.4605432152748108,0.4421481788158417,0.5302824974060059,0.39590510725975037,0.6270045638084412,0.3181628882884979,0.631132185459137,0.3405466377735138,0.636630117893219,0.34082308411598206,0.631301760673523,0.3492697775363922,0.6265755295753479,0.35241618752479553,0.5229460000991821,0.4433068335056305,0.5409913659095764,0.46260547637939453,0.5309120416641235,0.4657878279685974,0.5234757661819458,0.4652339518070221,0.5421369671821594,0.48395562171936035,0.18439871072769165,0.1818373203277588,0.1822727769613266,0.1827721744775772,0.18232809007167816,0.18315093219280243,0.18397100269794464,0.18962179124355316,0.19255299866199493,0.19171451032161713,0.19251671433448792,0.23892667889595032,0.23343777656555176,0.2499615103006363,0.22925804555416107,0.1794031411409378,0.16255100071430206,0.16515859961509705,0.1478043496608734,0.16399994492530823,0.14701643586158752,0.16843213140964508,0.15231651067733765,0.3544783890247345,0.355193555355072,0.45351025462150574,0.452663391828537,0.5502910017967224,0.5444434881210327,0.560548722743988,0.5564056634902954,0.5847492218017578,0.5818102955818176
