LABEL,NOSE,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE_OUTER,LEFT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_RIGHT,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_PINKY,RIGHT_PINKY,LEFT_INDEX,RIGHT_INDEX,LEFT_THUMB,RIGHT_THUMB,LEFT_HIP,RIGHT_HIP,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX,NOSE,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE_OUTER,LEFT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_RIGHT,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_PINKY,RIGHT_PINKY,LEFT_INDEX,RIGHT_INDEX,LEFT_THUMB,RIGHT_THUMB,LEFT_HIP,RIGHT_HIP,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX
Rest,0.5271033048629761,0.534638524055481,0.5396854281425476,0.5441268086433411,0.5215433835983276,0.5155270099639893,0.5086719989776611,0.5466763377189636,0.4921513795852661,0.529594361782074,0.5122814774513245,0.5829305648803711,0.41678017377853394,0.6074438691139221,0.3741818964481354,0.6385973691940308,0.34365689754486084,0.6479933261871338,0.3360508680343628,0.6424868106842041,0.3455611765384674,0.6375606060028076,0.3520021438598633,0.5239499807357788,0.43657082319259644,0.5003183484077454,0.39381590485572815,0.4711729884147644,0.3765619993209839,0.45102936029434204,0.38482585549354553,0.5196476578712463,0.3514430522918701,0.19814327359199524,0.18944665789604187,0.18998980522155762,0.19059136509895325,0.18744996190071106,0.1865210384130478,0.18535283207893372,0.19304917752742767,0.18600909411907196,0.20768852531909943,0.20614418387413025,0.24961259961128235,0.23738327622413635,0.30975309014320374,0.30414241552352905,0.35691845417022705,0.3683381974697113,0.37151405215263367,0.3847678303718567,0.36975759267807007,0.38452398777008057,0.364237517118454,0.3794923722743988,0.3788601756095886,0.37205469608306885,0.4800547957420349,0.4685647189617157,0.5801782011985779,0.5570459365844727,0.5934451818466187,0.571868896484375,0.6043766140937805,0.5879159569740295
Rest,0.5271077752113342,0.5349599719047546,0.5399479866027832,0.5447617769241333,0.5215434432029724,0.5156174302101135,0.5087934136390686,0.5474863648414612,0.49226027727127075,0.5299409627914429,0.5124945640563965,0.5829248428344727,0.4176613986492157,0.6075173020362854,0.37310630083084106,0.6391300559043884,0.3430081307888031,0.6489971876144409,0.3349415957927704,0.6438980102539062,0.3450123071670532,0.6386555433273315,0.3514743745326996,0.5241237878799438,0.4362805485725403,0.5003060698509216,0.3938426375389099,0.4711001515388489,0.3765711486339569,0.44946470856666565,0.38482633233070374,0.5179102420806885,0.3551297187805176,0.19809506833553314,0.18938229978084564,0.1899372935295105,0.19053451716899872,0.18717998266220093,0.18621905148029327,0.18505451083183289,0.19306211173534393,0.1856730878353119,0.20767010748386383,0.20593735575675964,0.24961549043655396,0.23723162710666656,0.3103736340999603,0.30385881662368774,0.3584788739681244,0.3676082193851471,0.3738315999507904,0.3847312927246094,0.3720414936542511,0.3843971788883209,0.36607638001441956,0.37929245829582214,0.3788209855556488,0.37203872203826904,0.4802979826927185,0.4694141447544098,0.5795543789863586,0.5567318797111511,0.5935020446777344,0.5703039169311523,0.6039021015167236,0.5876619219779968
Rest,0.5282490849494934,0.5363154411315918,0.5415262579917908,0.5465041399002075,0.5221841931343079,0.5165302753448486,0.509925127029419,0.5491411089897156,0.4938117563724518,0.5316553711891174,0.5141901969909668,0.5832734704017639,0.41930121183395386,0.607517659664154,0.3730388283729553,0.6404545903205872,0.3428668677806854,0.6511173248291016,0.33449241518974304,0.647307813167572,0.34483635425567627,0.6416988372802734,0.3512550890445709,0.524482011795044,0.4363612234592438,0.5002099275588989,0.3948676884174347,0.4710063934326172,0.37675297260284424,0.44826769828796387,0.38573065400123596,0.5161609053611755,0.3571445047855377,0.19650545716285706,0.18775418400764465,0.1883101910352707,0.18898390233516693,0.18565449118614197,0.18483966588974,0.1836925446987152,0.19257529079914093,0.18457062542438507,0.20648474991321564,0.20462189614772797,0.24965864419937134,0.2369098663330078,0.3115827143192291,0.30331966280937195,0.3625090718269348,0.3668805658817291,0.37824028730392456,0.3845846951007843,0.37711459398269653,0.3838912844657898,0.37094491720199585,0.3786274492740631,0.3788195252418518,0.3720545768737793,0.48030349612236023,0.4704399108886719,0.5791594386100769,0.5580886006355286,0.5934982895851135,0.5710726380348206,0.6037797331809998,0.5882741808891296
Rest,0.5304114818572998,0.5384529232978821,0.5439199209213257,0.5487421154975891,0.5234843492507935,0.5178097486495972,0.511315643787384,0.5510345101356506,0.49506744742393494,0.5341365337371826,0.5164626836776733,0.5841284394264221,0.42067402601242065,0.607600212097168,0.37343764305114746,0.6427144408226013,0.34318599104881287,0.654827356338501,0.33449509739875793,0.6515407562255859,0.34482163190841675,0.645383358001709,0.3512498140335083,0.5245333909988403,0.436510294675827,0.499679833650589,0.39760521054267883,0.4704805016517639,0.3781687319278717,0.44704124331474304,0.3876361548900604,0.5155832171440125,0.362045556306839,0.19457730650901794,0.1858740895986557,0.1863972395658493,0.18705743551254272,0.18386441469192505,0.18308401107788086,0.1820044070482254,0.19151321053504944,0.1834055781364441,0.20521003007888794,0.20329441130161285,0.24989189207553864,0.23665033280849457,0.3138989806175232,0.3021853268146515,0.36770159006118774,0.365717351436615,0.38443896174430847,0.3839639127254486,0.3840128183364868,0.38299474120140076,0.3785568177700043,0.37763869762420654,0.37882012128829956,0.37204456329345703,0.4800105392932892,0.4706975519657135,0.5789879560470581,0.5600940585136414,0.5936487317085266,0.5738712549209595,0.6032502055168152,0.5884991884231567
Rest,0.533565104007721,0.541705846786499,0.5470039248466492,0.5513375997543335,0.5261048674583435,0.519969642162323,0.5137511491775513,0.5531834959983826,0.4975360929965973,0.5377681851387024,0.5198271870613098,0.5851075053215027,0.42305853962898254,0.6075986623764038,0.3735918402671814,0.6436455249786377,0.34468042850494385,0.6562896370887756,0.3350670337677002,0.6528058052062988,0.346072256565094,0.6464819312095642,0.3527050018310547,0.5245965719223022,0.4369470775127411,0.4984760880470276,0.40114256739616394,0.46876078844070435,0.3799545168876648,0.44470512866973877,0.3881194293498993,0.5156353712081909,0.37086814641952515,0.19356577098369598,0.18497313559055328,0.18545334041118622,0.1860625445842743,0.18305787444114685,0.18224526941776276,0.18117974698543549,0.19054058194160461,0.18244333565235138,0.20444051921367645,0.20247864723205566,0.2501373887062073,0.2356831431388855,0.3164047598838806,0.30153313279151917,0.3710297644138336,0.3653106689453125,0.3890332877635956,0.3835020661354065,0.3887418508529663,0.38246992230415344,0.3837137520313263,0.37729281187057495,0.3788430094718933,0.3718496859073639,0.47999584674835205,0.47106680274009705,0.5790289640426636,0.5627785325050354,0.5946220755577087,0.5768584609031677,0.6031225919723511,0.5884754657745361
Rest,0.5363868474960327,0.5445010662078857,0.5495239496231079,0.55354243516922,0.5289031267166138,0.5225250124931335,0.516320526599884,0.5543960928916931,0.4995451867580414,0.5402331352233887,0.5227092504501343,0.5852043628692627,0.4240991771221161,0.6074844598770142,0.37365156412124634,0.6437238454818726,0.34757980704307556,0.6562461853027344,0.33703112602233887,0.6525757312774658,0.34818923473358154,0.6465027332305908,0.35484883189201355,0.5245128273963928,0.4373907446861267,0.4951886832714081,0.405269056558609,0.4644821584224701,0.3827004134654999,0.4432840049266815,0.38912439346313477,0.514394998550415,0.3766552805900574,0.19273585081100464,0.18429678678512573,0.18480294942855835,0.18536226451396942,0.18221166729927063,0.1812674105167389,0.18013356626033783,0.1895112842321396,0.1810811460018158,0.20358198881149292,0.20164117217063904,0.2502192258834839,0.23466308414936066,0.31738629937171936,0.29958292841911316,0.3742133677005768,0.3641597032546997,0.3930668234825134,0.3822968304157257,0.39280739426612854,0.3818325996398926,0.38802775740623474,0.3769994378089905,0.378639280796051,0.3712099492549896,0.4799721837043762,0.4712071120738983,0.5791146755218506,0.5688222646713257,0.5953395962715149,0.5848821997642517,0.6031397581100464,0.5918055176734924
Rest,0.5389420986175537,0.5473461151123047,0.5519977807998657,0.5559694170951843,0.5313864350318909,0.5247010588645935,0.5183753967285156,0.5560956597328186,0.5010541677474976,0.5425465106964111,0.5249269604682922,0.5851938724517822,0.42425012588500977,0.6074126958847046,0.3736601173877716,0.643502414226532,0.3502626121044159,0.656089723110199,0.3392684757709503,0.6522208452224731,0.35085272789001465,0.6462150812149048,0.357560932636261,0.524489164352417,0.43785718083381653,0.4919854700565338,0.40983009338378906,0.4624173641204834,0.38851380348205566,0.44302570819854736,0.3924447000026703,0.5107696652412415,0.38691550493240356,0.1923842877149582,0.18389064073562622,0.18439596891403198,0.1849355399608612,0.1818522810935974,0.18089236319065094,0.17978037893772125,0.18914343416690826,0.18072453141212463,0.20341210067272186,0.20153853297233582,0.25101223587989807,0.2345622181892395,0.3188503384590149,0.2989558279514313,0.3792717158794403,0.36217373609542847,0.39767539501190186,0.3802838623523712,0.3974265456199646,0.3802123963832855,0.39265748858451843,0.37544235587120056,0.37861335277557373,0.3711300790309906,0.47998619079589844,0.47270384430885315,0.5792106986045837,0.5743522047996521,0.5956161022186279,0.5909252166748047,0.603205680847168,0.5998478531837463
Rest,0.5428548455238342,0.5511071681976318,0.5552433133125305,0.559191107749939,0.5352836847305298,0.5283743143081665,0.5217662453651428,0.557758092880249,0.5036818981170654,0.5455963611602783,0.5283728837966919,0.5849375128746033,0.4241514503955841,0.607163667678833,0.37332385778427124,0.6429405808448792,0.35424116253852844,0.6550026535987854,0.3446017801761627,0.6508141756057739,0.3577616214752197,0.6455610394477844,0.3640011250972748,0.5242637395858765,0.43786317110061646,0.48967933654785156,0.4140782654285431,0.4619438648223877,0.39730510115623474,0.44328317046165466,0.40000835061073303,0.5078190565109253,0.39694052934646606,0.19257201254367828,0.18404394388198853,0.18456071615219116,0.18511606752872467,0.18201936781406403,0.18105632066726685,0.17994855344295502,0.18921414017677307,0.18084411323070526,0.2034907042980194,0.2015642523765564,0.25191155076026917,0.23441685736179352,0.3207547068595886,0.29707562923431396,0.3839617967605591,0.35935452580451965,0.40153953433036804,0.3781159222126007,0.4012972116470337,0.37783679366111755,0.39639660716056824,0.3725970983505249,0.3781146705150604,0.37097039818763733,0.47988802194595337,0.4745079576969147,0.5789916515350342,0.5768459439277649,0.5954603552818298,0.5933608412742615,0.6032153964042664,0.602849543094635
Rest,0.5444583296775818,0.553348183631897,0.5574445128440857,0.5613637566566467,0.5378724932670593,0.5313916206359863,0.5245583057403564,0.5592597126960754,0.5057591199874878,0.5464330315589905,0.5292564630508423,0.5840889811515808,0.4243507385253906,0.6066588163375854,0.37445521354675293,0.6406347155570984,0.3572041690349579,0.6522132754325867,0.3495655655860901,0.6470303535461426,0.36170440912246704,0.6422231793403625,0.3672117590904236,0.5241877436637878,0.4382551908493042,0.487129271030426,0.41899415850639343,0.46102645993232727,0.4045722484588623,0.4434278607368469,0.40571075677871704,0.5034874081611633,0.40010693669319153,0.1936321258544922,0.18518789112567902,0.18590910732746124,0.1865874081850052,0.18263906240463257,0.18153060972690582,0.1803388148546219,0.19073127210140228,0.1809195727109909,0.20430120825767517,0.20232447981834412,0.2525164783000946,0.23315885663032532,0.3217875361442566,0.29544731974601746,0.38707974553108215,0.35796400904655457,0.4046153128147125,0.3763481676578522,0.40493661165237427,0.3757581114768982,0.3995356261730194,0.3706144690513611,0.3781566619873047,0.3711811900138855,0.48216116428375244,0.4783080518245697,0.579212486743927,0.5793440937995911,0.5954418182373047,0.5956214666366577,0.6042384505271912,0.6082413792610168
Rest,0.5447189807891846,0.5540295243263245,0.5581054091453552,0.5620076656341553,0.5388100743293762,0.5325778126716614,0.5257405638694763,0.5596856474876404,0.5067116618156433,0.5459288954734802,0.5288287401199341,0.581176221370697,0.42426931858062744,0.6050087809562683,0.37360844016075134,0.6360357999801636,0.36209288239479065,0.6476494669914246,0.3590041697025299,0.6425133347511292,0.37020745873451233,0.637775719165802,0.3744100034236908,0.524170458316803,0.4392005205154419,0.48701658844947815,0.42424991726875305,0.4612129032611847,0.41335031390190125,0.44556453824043274,0.4128848910331726,0.5016049146652222,0.4036526381969452,0.19542187452316284,0.18728873133659363,0.1881117969751358,0.1887662261724472,0.18404926359653473,0.18259559571743011,0.18117038905620575,0.19256705045700073,0.18112435936927795,0.20602945983409882,0.2036471664905548,0.25462087988853455,0.23298279941082,0.3225122392177582,0.29592078924179077,0.3871413469314575,0.3581424653530121,0.40518495440483093,0.3767458498477936,0.40557363629341125,0.3757157325744629,0.4000093638896942,0.3703230321407318,0.378450483083725,0.37243133783340454,0.4822889566421509,0.48021581768989563,0.5793011784553528,0.5825625658035278,0.5954315662384033,0.5990604758262634,0.6049807071685791,0.6135863065719604
